,siteID,siteuse,replsite,lon_WGS84,lat_WGS84,stratum,wgt,ip,caty,Join_Count,TARGET_FID,JOIN_FID,COMID,FDATE,Resolution,GNIS_ID,GNIS_NAME,LENGTHKM,REACHCODE,WBAREACOMI,FTYPE,FCODE,StreamLeve,StreamOrde,StreamCalc,FromNode,ToNode,Hydroseq,LevelPathI,Pathlength,TerminalPa,ArbolateSu,Divergence,StartFlag,TerminalFl,DnLevel,UpLevelPat,UpHydroseq,DnLevelPat,DnMinorHyd,DnDrainCou,DnHydroseq,FromMeas,ToMeas,RtnDiv,AreaSqKM,TotDASqKM,DivDASqKM,Tidal,TOTMA,HWNodeSqKM,MAXELEVRAW,MINELEVRAW,MAXELEVSMO,MINELEVSMO,SLOPE,ELEVFIXED,HWTYPE,SLOPELENKM,LakeFract,SurfArea,RAreaHLoad,FCODEDesc,ONOFFNET,PopupTitle,PopupSubti,Shape__Len,OBJECTID_1,PERMIT_BAS,SUM_SHAPE_,BASIN_NAME,M_BASIN_ID,M_BAS_NAME,Shape__Are,Shape__L_1,Shape_Leng,geometry,fcode,stream_order,
183,Site-183,Over,Next,-73.54741554,41.85171639,housatonic_river_basin,21066.09312,4.75E-05,2,1,94,67,7712178,9/6/1999,Medium,NA,NA,0.844,1.10001E+12,0,Stream/River,46006,4,2,2,150040000,150040000,150040000,150016000,119.127,150003000,7.259,0,0,0,4,150016000,150052000,150016000,0,1,150028000,0,100,0,0.5112,8.1225,8.1225,0,0.0444896,0,0,16569,16695,16600,0.00112559,0,NA,0.844,0,0,0,Perennial,1,Stream/River,Perennial,0.00900821,94,16-01,1540101934,Housetonic,16,housatonic_river_basin,1021094239,326711.4103,0.00900821,c(620579.918552875, 4634332.61334253),46006,2
184,Site-184,Over,Next,-73.59298841,41.59242741,housatonic_river_basin,17100.71089,5.85E-05,3,1,159,67,7713726,9/6/1999,Medium,NA,NA,3.17,1.10001E+12,0,Stream/River,46006,4,3,3,150041000,150041000,150018000,150016000,114.149,150003000,28.361,0,0,0,4,150016000,150020000,150016000,0,1,150017000,0,100,0,5.1948,33.7167,33.7167,0,0.144359,0,0,12759,12955,12773,0.00057413,0,NA,3.17,0,0,0,Perennial,1,Stream/River,Perennial,0.031450346,159,16-01,1540101934,Housetonic,16,housatonic_river_basin,1021094239,326711.4103,0.031450348,c(617267.384146465, 4605481.44400143),46006,3
185,Site-185,Over,Next,-73.58691809,41.69386047,housatonic_river_basin,17100.71089,5.85E-05,3,1,137,67,7712660,7/25/2008,Medium,957279,Mill River,2.724,1.10001E+12,0,Stream/River,46006,4,3,3,150040000,150040000,150020000,150020000,101.719,150003000,28.061,0,0,0,3,150020000,150028000,150014000,0,1,150014000,0,100,0,2.2212,38.2113,38.2113,0,0.0823817,0,0,11626,17047,11662,0.0197687,0,NA,2.724,0,0,0,Perennial,1,Mill River,Perennial Stream/River,0.029909641,137,16-01,1540101934,Housetonic,16,housatonic_river_basin,1021094239,326711.4103,0.02990964,c(617588.729590113, 4616751.41278756),46006,3
186,Site-186,Over,Next,-73.57237054,41.77048008,housatonic_river_basin,27138.08467,3.68E-05,4,1,24,67,7712506,8/24/2009,Medium,211385,Tenmile River,3.284,1.10001E+12,0,Stream/River,46006,2,5,5,150040000,150041000,150010000,150009000,104.051,150003000,229.885,0,0,0,2,150009000,150010000,150009000,0,1,150010000,0,100,0,4.0887,323.889,323.889,0,0.090881,0,0,11854,12535,11874,0.00201278,0,NA,3.284,0,0,0,Perennial,1,Tenmile River,Perennial Stream/River,0.034301138,24,16-01,1540101934,Housetonic,16,housatonic_river_basin,1021094239,326711.4103,0.034301137,c(618658.201156941, 4625278.27314339),46006,4
187,Site-187,Over,Next,-73.59694437,41.58463808,housatonic_river_basin,21066.09312,4.75E-05,2,1,160,67,7713044,9/6/1999,Medium,NA,NA,0.954,1.10001E+12,0,Stream/River,46006,4,2,2,150041000,150041000,150020000,150016000,117.319,150003000,18.308,0,0,0,4,150016000,150021000,150016000,0,1,150018000,0,100,0,1.6866,21.7431,21.7431,0,0.0649164,0,0,12955,12955,12955,1.00E-05,0,NA,0.954,0,0,0,Perennial,1,Stream/River,Perennial,0.009958996,160,16-01,1540101934,Housetonic,16,housatonic_river_basin,1021094239,326711.4103,0.009958996,c(616951.726850621, 4604611.26538105),46006,2
188,Site-188,Over,Next,-73.61681537,41.59388989,housatonic_river_basin,73359.57135,1.36E-05,1,1,185,67,7713014,9/6/1999,Medium,NA,NA,2.146,1.10001E+12,0,Stream/River,46006,5,1,1,150065000,150041000,150052000,150025000,120.073,150003000,2.146,0,1,0,5,0,0,150025000,0,1,150040000,45.6726,100,0,3.9141,3.9141,3.9141,0,0.081447,0.7272,30376,15070,30376,15070,0.0766834,0,H,1.996,0,0,0,Perennial,1,Stream/River,Perennial,0.022543262,185,16-01,1540101934,Housetonic,16,housatonic_river_basin,1021094239,326711.4103,0.022543263,c(615278.876573629, 4605611.70980923),46006,1
189,Site-189,Over,Next,-73.57735776,41.6320838,housatonic_river_basin,17100.71089,5.85E-05,3,1,158,67,7713718,9/6/1999,Medium,NA,NA,4.408,1.10001E+12,0,Stream/River,46006,4,3,3,150041000,150040000,150017000,150016000,109.741,150003000,34.757,0,0,0,4,150016000,150018000,150016000,0,1,150016000,0,100,0,7.8804,43.0812,43.0812,0,0.278903,0,0,12465,12773,12773,1.00E-05,0,NA,4.408,0,0,0,Perennial,1,Stream/River,Perennial,0.043240277,158,16-01,1540101934,Housetonic,16,housatonic_river_basin,1021094239,326711.4103,0.043240277,c(618497.537875068, 4609905.67200074),46006,3
190,Site-190,Over,Next,-73.61661807,41.67486932,housatonic_river_basin,21066.09312,4.75E-05,2,1,140,67,7712720,7/25/2008,Medium,947404,Coopertown Brook,0.247,1.10001E+12,0,Stream/River,46006,5,2,2,150040000,150041000,150025000,150021000,107.015,150003000,7.61,0,0,0,5,150021000,150028000,150021000,0,1,150023000,0,100,0,0.2358,10.4319,10.4319,0,0.00915031,0,0,23266,23801,23266,0.0216599,0,NA,0.247,0,0,0,Perennial,1,Coopertown Brook,Perennial Stream/River,0.002523846,140,16-01,1540101934,Housetonic,16,housatonic_river_basin,1021094239,326711.4103,0.002523845,c(615151.070822122, 4614602.76491905),46006,2
191,Site-191,Over,Next,-73.53458541,41.98482259,housatonic_river_basin,73359.57135,1.36E-05,1,1,71,67,7711876,9/6/1999,Medium,NA,NA,3.402,1.10001E+12,0,Stream/River,46006,3,1,1,150064000,150040000,150052000,150052000,144.248,150003000,3.402,0,1,0,2,0,0,150009000,0,1,150033000,0,100,0,3.2481,3.2481,3.2481,0,0.143535,0.3609,35783,22971,35783,22971,0.0393973,0,H,3.252,0,0,0,Perennial,1,Stream/River,Perennial,0.033878164,71,16-01,1540101934,Housetonic,16,housatonic_river_basin,1021094239,326711.4103,0.033878164,c(621392.401861397, 4649129.65910601),46006,1
192,Site-192,Over,Next,-73.57829248,41.66533889,housatonic_river_basin,17100.71089,5.85E-05,3,1,157,67,7712818,9/6/1999,Medium,NA,NA,3.936,1.10001E+12,0,Stream/River,46006,4,3,3,150040000,150041000,150016000,150016000,105.805,150003000,40.387,0,0,0,3,150016000,150017000,150014000,0,1,150015000,0,100,0,8.2053,53.1297,53.1297,0,0.180386,0,0,12564,12773,12662,0.00028201,0,NA,3.936,0,0,0,Perennial,1,Stream/River,Perennial,0.039342944,157,16-01,1540101934,Housetonic,16,housatonic_river_basin,1021094239,326711.4103,0.039342943,c(618358.782880473, 4613596.56961746),46006,3
193,Site-193,Over,Next,-73.53707397,41.80298665,housatonic_river_basin,27138.08467,3.68E-05,4,1,48,67,7712352,8/24/2009,Medium,211883,Webatuck Creek,2.599,1.10001E+12,0,Stream/River,46006,2,4,4,150040000,150040000,150012000,150009000,112.441,150003000,139.241,0,0,0,2,150009000,150013000,150009000,0,1,150012000,0,100,0,2.448,201.878,201.878,0,0.0806787,0,0,12791,13296,12904,0.00150827,0,NA,2.599,0,0,0,Perennial,1,Webatuck Creek,Perennial Stream/River,0.026811664,48,16-01,1540101934,Housetonic,16,housatonic_river_basin,1021094239,326711.4103,0.026811663,c(621530.546411297, 4628936.74822198),46006,4
194,Site-194,Over,Next,-73.58437153,41.67384435,housatonic_river_basin,27138.08467,3.68E-05,4,1,156,67,7713684,7/25/2008,Medium,966877,Swamp River,1.141,1.10001E+12,0,Stream/River,46006,3,4,4,150041000,150040000,150015000,150014000,104.664,150003000,64.193,0,0,0,3,150014000,150016000,150014000,0,1,150015000,0,100,0,0.8307,75.132,75.132,0,0.0677479,0,0,12598,12662,12662,1.00E-05,0,NA,1.141,0,0,0,Perennial,1,Swamp River,Perennial Stream/River,0.011462345,156,16-01,1540101934,Housetonic,16,housatonic_river_basin,1021094239,326711.4103,0.011462346,c(617837.167448208, 4614532.5690225),46006,4
195,Site-195,Over,Next,-73.50901337,41.93207543,housatonic_river_basin,21066.09312,4.75E-05,2,1,56,67,7711996,8/24/2009,Medium,211883,Webatuck Creek,4.789,1.10001E+12,0,Stream/River,46006,2,2,2,150040000,150040000,150025000,150009000,135.981,150003000,22.881,0,0,0,2,150009000,150028000,150009000,0,1,150023000,0,100,0,5.184,50.4729,50.4729,0,0.157432,0,0,17486,20703,17486,0.00671747,0,NA,4.789,0,0,0,Perennial,1,Webatuck Creek,Perennial Stream/River,0.047388917,56,16-01,1540101934,Housetonic,16,housatonic_river_basin,1021094239,326711.4103,0.047388922,c(623612.715553065, 4643309.59827818),46006,2
196,Site-196,Over,Next,-73.63246302,41.79126255,housatonic_river_basin,73359.57135,1.36E-05,1,1,123,67,7712380,7/25/2008,Medium,945398,Butts Hollow Brook,2.286,1.10001E+12,0,Stream/River,46006,3,1,1,150064000,150040000,150052000,150040000,109.204,150003000,2.286,0,1,0,3,0,0,150040000,0,1,150040000,0,100,0,2.6703,2.6703,2.6703,0,0.098765,0.0945,33590,24300,33590,24342,0.0433161,0,H,2.135,0,0,0,Perennial,1,Butts Hollow Brook,Perennial Stream/River,0.025468934,123,16-01,1540101934,Housetonic,16,housatonic_river_basin,1021094239,326711.4103,0.025468935,c(613626.768496743, 4627504.53852598),46006,1
197,Site-197,Over,Next,-73.53342632,41.9464974,housatonic_river_basin,73359.57135,1.36E-05,1,1,74,67,166182155,7/25/2008,Medium,NA,NA,6.497,1.10001E+12,0,Stream/River,46006,3,1,1,150068000,150048000,150049000,150038000,137.304,150003000,6.497,0,1,0,3,0,0,150038000,0,1,150038000,16.9305,100,0,9.657,9.657,9.657,0,0.243603,0.0882,32771,17946,32771,17946,0.0233575,0,H,6.347,0,0,0,Perennial,1,Stream/River,Perennial,0.06688552,74,16-01,1540101934,Housetonic,16,housatonic_river_basin,1021094239,326711.4103,0.066885517,c(621561.271062732, 4644875.97648878),46006,1
198,Site-198,Over,Next,-73.55890631,41.74655742,housatonic_river_basin,73359.57135,1.36E-05,1,1,44,67,7713582,9/6/1999,Medium,NA,NA,3.41,1.10001E+12,0,Stream/River,46006,3,1,1,150065000,150040000,150052000,150052000,99.749,150003000,3.41,0,1,0,2,0,0,150009000,0,1,150009000,0,100,0,4.4469,4.4469,4.4469,0,0.151061,0.2412,16059,11038,16059,11038,0.0154066,0,H,3.259,0,0,0,Perennial,1,Stream/River,Perennial,0.034700882,44,16-01,1540101934,Housetonic,16,housatonic_river_basin,1021094239,326711.4103,0.034700882,c(619821.815811662, 4622640.85016556),46006,1
199,Site-199,Over,Next,-73.60429148,41.78119193,housatonic_river_basin,21066.09312,4.75E-05,2,1,121,67,7712510,7/25/2008,Medium,945398,Butts Hollow Brook,5.153,1.10001E+12,0,Stream/River,46006,3,2,2,150040000,150041000,150040000,150040000,104.051,150003000,9.671,0,0,0,2,150040000,150052000,150009000,0,1,150010000,0,100,0,6.3792,11.3904,11.3904,0,0.187432,0,0,11874,24342,11874,0.0241956,0,NA,5.153,0,0,0,Perennial,1,Butts Hollow Brook,Perennial Stream/River,0.053987419,121,16-01,1540101934,Housetonic,16,housatonic_river_basin,1021094239,326711.4103,0.05398742,c(615985.708618044, 4626424.03596111),46006,2
200,Site-200,Over,Next,-73.63972708,41.71978595,housatonic_river_basin,73359.57135,1.36E-05,1,1,146,67,7712622,7/25/2008,Medium,943360,Beaver Brook,5.197,1.10001E+12,0,Stream/River,46006,4,1,1,150040000,150040000,150040000,150020000,106.509,150003000,5.717,0,0,0,4,150020000,150049000,150020000,0,1,150033000,0,100,0,9.441,11.0466,11.0466,0,0.209885,0,0,22071,27257,22337,0.009467,0,NA,5.197,0,0,0,Perennial,1,Beaver Brook,Perennial Stream/River,0.054254747,146,16-01,1540101934,Housetonic,16,housatonic_river_basin,1021094239,326711.4103,0.054254747,c(613148.689352403, 4619559.07768563),46006,1
201,Site-201,Over,Next,-73.80904399,42.04713579,lower_hudson_river_basin,418312.555,2.39E-06,3,1,7598,57,6189010,9/6/1999,Medium,970537,Roeliff Jansen Kill,8.792,2.02001E+12,0,Stream/River,46006,2,3,3,200029000,200029000,200020000,200017000,196.5,200006000,270.272,0,0,0,2,200017000,200020000,200017000,0,1,200020000,0,100,1,18.7047,477.218,477.218,0,0.229715,0,0,5479,7145,5565,0.00179708,0,NA,8.792,0,0,0,Perennial,1,Roeliff Jansen Kill,Perennial Stream/River,0.091023019,7598,13-08,596029146.2,Roeliff-Jensen Kill,13,lower_hudson_river_basin,1010054740,290908.5696,0.091023018,c(598560.064692852, 4655695.77442968),46006,3
202,Site-202,Over,Next,-73.82073695,42.51689107,lower_hudson_river_basin,501975.0659,1.99E-06,2,1,7835,50,6186032,7/22/2008,Medium,NA,NA,17.068,2.02001E+12,0,Stream/River,46006,2,2,2,200028000,200028000,200056000,200045000,220.978,200006000,39.484,0,0,0,2,200045000,200066000,200045000,0,1,200050000,19.3586,100,0,72.7812,136.372,136.372,0,0.500639,0,0,1729,10186,1729,0.00495488,0,NA,17.068,0,0,0,Perennial,1,Stream/River,Perennial,0.18273352,7835,13-01,6487088500,Lower Hudson Main Stem,13,lower_hudson_river_basin,6338425116,1370292.143,0.182733521,c(596870.005181208, 4707842.39875564),46006,2
203,Site-203,Over,Next,-73.72375982,41.79428565,lower_hudson_river_basin,418312.555,2.39E-06,3,1,9909,54,6211790,9/6/1999,Medium,949022,East Branch Wappinger Creek,4.202,2.02001E+12,0,Stream/River,46006,3,3,3,200030000,200030000,200032000,200028000,154.254,200006000,28.891,0,0,0,3,200028000,200034000,200028000,0,1,200030000,0,100,0,5.7996,49.9779,49.9779,0,0.134456,0,0,9204,13078,9204,0.00921941,0,NA,4.202,0,0,0,Perennial,1,East Branch Wappinger Creek,Perennial Stream/River,0.046284344,9909,13-05,547901085.6,Wappinger Creek,13,lower_hudson_river_basin,987316810.3,263572.4752,0.046284344,c(606035.911647134, 4627723.53205582),46006,3
204,Site-204,Over,Next,-74.09537163,41.75428092,lower_hudson_river_basin,418312.555,2.39E-06,4,1,9023,55,6200404,3/5/2001,Medium,NA,NA,6.553,2.02001E+12,6212972,Artifical Path,55800,2,5,5,200029000,200029000,200010000,200009000,176.144,200006000,1348.29,0,0,0,2,200009000,200010000,200009000,0,1,200010000,0,100,0,22.0896,1926,1926,0,0.249714,0,0,4599,4858,4858,1.00E-05,0,NA,6.553,0,0,0,NA,1,Artifical Path,NA,0.065570821,9023,13-06,2711385780,Roundout-Wallkill,13,lower_hudson_river_basin,4546402602,511508.1851,0.06557082,c(575207.062054539, 4622890.29544371),55800,4
205,Site-205,Over,Next,-73.63367647,42.24446859,lower_hudson_river_basin,501975.0659,1.99E-06,2,1,8812,63,6188964,12/1/2008,Medium,NA,NA,2.235,2.02001E+12,0,Stream/River,46006,4,2,2,200029000,200029000,200041000,200034000,230.435,200006000,31.171,0,0,0,4,200034000,200045000,200034000,0,1,200038000,0,100,0,4.5135,55.395,55.395,0,0.0768045,0,0,15169,16097,15169,0.00415212,0,NA,2.235,0,0,0,Perennial,1,Stream/River,Perennial,0.022266376,8812,13-10,1342876652,Kinderhook Creek,13,lower_hudson_river_basin,2360417589,315231.7548,0.022266375,c(612722.565083708, 4677823.55416401),46006,2
206,Site-206,Over,Next,-74.15526244,42.04185231,lower_hudson_river_basin,501975.0659,1.99E-06,2,1,7935,56,6189660,7/4/1999,Medium,964518,Saw Kill,8.581,2.02001E+12,0,Stream/River,46006,3,2,2,200029000,200029000,200066000,200030000,194.814,200006000,19.715,0,0,0,3,200030000,200084000,200030000,0,1,200056000,33.2527,100,0,29.3103,58.761,58.761,0,0.24735,0,0,13947,26175,13947,0.0142501,0,NA,8.581,0,0,0,Perennial,1,Saw Kill,Perennial Stream/River,0.09203365,7935,13-07,1303430814,Esopus Creek,13,lower_hudson_river_basin,1992903065,273969.3389,0.092033648,c(569913.560412345, 4654768.20785678),46006,2
207,Site-207,Over,Next,-73.70105385,41.6211314,lower_hudson_river_basin,418312.555,2.39E-06,3,1,9843,53,6212092,9/6/1999,Medium,970124,Fishkill Creek,2.369,2.02001E+12,0,Stream/River,46006,2,3,3,200030000,200030000,200026000,200015000,138.094,200006000,43.478,0,0,0,2,200015000,200027000,200015000,0,1,200025000,0,100,0,3.3723,44.7651,44.7651,0,0.0853995,0,0,10502,11479,10640,0.00354157,0,NA,2.369,0,0,0,Perennial,1,Fishkill Creek,Perennial Stream/River,0.023481541,9843,13-04,501756945.8,Fishkill Creek,13,lower_hudson_river_basin,898389501.5,217992.1984,0.023481542,c(608212.493553292, 4608527.07928331),46006,3
208,Site-208,Over,Next,-73.6567239,42.4060379,lower_hudson_river_basin,418312.555,2.39E-06,4,1,7668,63,6188274,9/6/1999,Medium,954620,Kinderhook Creek,3.956,2.02001E+12,0,Stream/River,46006,2,4,4,200028000,200028000,200019000,200016000,218.053,200006000,348.304,0,0,0,2,200016000,200019000,200016000,200018000,2,200018000,0,100,0,9.8532,697.507,697.507,0,0.0941741,0,0,6499,7481,6624,0.00216632,0,NA,3.956,0,0,0,Perennial,1,Kinderhook Creek,Perennial Stream/River,0.042072736,7668,13-10,1342876652,Kinderhook Creek,13,lower_hudson_river_basin,2360417589,315231.7548,0.042072735,c(610537.841833791, 4695733.66611652),46006,4
209,Site-209,Over,Next,-74.36012886,41.43999319,lower_hudson_river_basin,418312.555,2.39E-06,4,1,9091,55,6203424,3/5/2001,Medium,NA,NA,1.075,2.02001E+12,6244612,Artifical Path,55800,2,5,5,200030000,200030000,200011000,200009000,231.474,200006000,866.188,0,0,0,2,200009000,200011000,200009000,0,1,200011000,3.13569,100,0,1.4652,1116.62,1116.62,0,0.0444829,0,0,10336,10512,10512,1.00E-05,0,NA,1.075,0,0,0,NA,1,Artifical Path,NA,0.0124587,9091,13-06,2711385780,Roundout-Wallkill,13,lower_hudson_river_basin,4546402602,511508.1851,0.0124587,c(553454.827252835, 4587799.90627872),55800,4
210,Site-210,Over,Next,-73.95304936,42.71430031,lower_hudson_river_basin,418312.555,2.39E-06,4,1,7782,59,6185782,9/6/1999,Medium,958654,Normans Kill,0.748,2.02001E+12,0,Stream/River,46006,2,4,4,200028000,200028000,200019000,200018000,266.838,200006000,267.87,1,0,0,2,200018000,200019000,200018000,0,1,200019000,0,100,0,2.691,309.72,309.72,0,0.0211613,0,0,5544,5772,5618,0.00205882,0,NA,0.748,0,0,0,Perennial,1,Normans Kill,Perennial Stream/River,0.007797423,7782,13-11,459576776.1,Normanskill Creek,13,lower_hudson_river_basin,852180022.5,193822.3925,0.007797424,c(585729.915766303, 4729620.47596488),46006,4
211,Site-211,Over,Next,-73.5929589,41.49888417,lower_hudson_river_basin,418312.555,2.39E-06,3,1,11004,51,6226846,9/6/1999,Medium,948998,East Branch Croton River,0.321,2.0301E+12,0,Stream/River,46006,2,3,3,200031000,200031000,200032000,200011000,119.677,200006000,48.221,0,0,0,2,200011000,200034000,200011000,0,1,200030000,0,48.353,0,0.1152,52.1244,52.1244,0,0.0198716,0,0,13019,13034,13034,1.00E-05,0,NA,0.321,0,0,0,Perennial,1,East Branch Croton River,Perennial Stream/River,0.003207098,11004,13-02,986221700.4,Croton,13,lower_hudson_river_basin,1655932349,280096.8646,0.003207098,c(617439.026636816, 4595095.92634949),46006,3
212,Site-212,Over,Next,-74.1384908,41.42376011,lower_hudson_river_basin,418312.555,2.39E-06,4,1,10036,52,6217220,7/22/2008,Medium,974236,Moodna Creek,2.635,2.02001E+12,0,Stream/River,46006,2,4,4,200030000,200030000,200019000,200014000,112.763,200006000,225.435,0,0,0,2,200014000,200020000,200014000,0,1,200019000,0,100,0,3.2841,285.671,281.181,0,0.13335,0,0,8315,8552,8552,1.00E-05,0,NA,2.635,0,0,0,Perennial,1,Moodna Creek,Perennial Stream/River,0.028904689,10036,13-03,464650582.8,Moodna Creek,13,lower_hudson_river_basin,827198816.4,213504.6704,0.02890469,c(571988.553821596, 4586158.28582089),46006,4
213,Site-213,Over,Next,-73.73491326,42.01240459,lower_hudson_river_basin,418312.555,2.39E-06,3,1,7604,57,6188862,9/6/1999,Medium,970537,Roeliff Jansen Kill,3.173,2.02001E+12,0,Stream/River,46006,2,3,3,200029000,200090000,200023000,200017000,212.236,200006000,230.22,0,0,0,2,200017000,200024000,200017000,0,1,200022000,0,100,0,5.4738,408.632,408.632,0,0.0777197,0,0,8869,10292,9110,0.00372518,0,NA,3.173,0,0,0,Perennial,1,Roeliff Jansen Kill,Perennial Stream/River,0.036407978,7604,13-08,596029146.2,Roeliff-Jensen Kill,13,lower_hudson_river_basin,1010054740,290908.5696,0.036407979,c(604752.026724038, 4651927.56823364),46006,3
214,Site-214,Over,Next,-74.05800846,41.93744417,lower_hudson_river_basin,418312.555,2.39E-06,3,1,7938,56,6191782,7/4/1999,Medium,970110,Esopus Creek,2.263,2.02001E+12,0,Stream/River,46006,2,3,3,200029000,200029000,200019000,200016000,191.389,200006000,263.33,0,0,0,2,200016000,200019000,200016000,0,1,200018000,80.5982,100,0,4.8213,809.84,809.84,0,0.0539027,0,0,3668,4028,3668,0.0015908,0,NA,2.263,0,0,0,Perennial,1,Esopus Creek,Perennial Stream/River,0.025869466,7938,13-07,1303430814,Esopus Creek,13,lower_hudson_river_basin,1992903065,273969.3389,0.025869466,c(578090.242428315, 4643259.7986136),46006,3
215,Site-215,Over,Next,-73.90200781,41.76545224,lower_hudson_river_basin,501975.0659,1.99E-06,2,1,10473,50,6211818,9/6/1999,Medium,949882,Fall Kill,3.051,2.02001E+12,0,Stream/River,46006,2,2,2,200030000,200030000,200038000,200024000,135.474,200006000,21.22,0,0,0,2,200024000,200041000,200024000,0,1,200036000,31.0317,100,0,4.5117,28.0242,28.0242,0,0.171568,0,0,6593,6683,6657,8.52E-05,0,NA,3.051,0,0,0,Perennial,1,Fall Kill,Perennial Stream/River,0.031517262,10473,13-01,6487088500,Lower Hudson Main Stem,13,lower_hudson_river_basin,6338425116,1370292.143,0.031517264,c(591266.904741829, 4624317.71757967),46006,2
216,Site-216,Over,Next,-74.01422064,41.9007537,lower_hudson_river_basin,418312.555,2.39E-06,4,1,8956,55,6200306,7/22/2008,Medium,NA,NA,2.08,2.02001E+12,120049692,Artifical Path,55800,2,5,5,200029000,200029000,200009000,200009000,152.504,200006000,1887.44,0,0,0,2,200009000,200009000,200009000,0,1,200009000,68.0967,100,0,4.6791,3062.15,3062.15,1,0,0,0,303,534,379,0.00074519,0,NA,2.08,0,0,0,NA,1,Artifical Path,NA,0.021607646,8956,13-06,2711385780,Roundout-Wallkill,13,lower_hudson_river_basin,4546402602,511508.1851,0.021607645,c(581767.080711014, 4639226.90596266),55800,4
217,Site-217,Over,Next,-73.55147389,42.32821634,lower_hudson_river_basin,501975.0659,1.99E-06,2,1,8021,63,6188400,9/6/1999,Medium,961986,Punsit Creek,4.822,2.02001E+12,0,Stream/River,46006,3,2,2,200029000,200029000,200045000,200038000,236.786,200006000,17.44,0,0,0,3,200038000,200050000,200038000,0,1,200041000,0,100,0,10.3446,31.4802,31.4802,0,0.164567,0,0,16054,20782,16119,0.00967026,0,NA,4.822,0,0,0,Perennial,1,Punsit Creek,Perennial Stream/River,0.049485372,8021,13-10,1342876652,Kinderhook Creek,13,lower_hudson_river_basin,2360417589,315231.7548,0.049485371,c(619346.251478791, 4687234.74407849),46006,2
218,Site-218,Over,Next,-74.07928084,42.72403819,lower_hudson_river_basin,501975.0659,1.99E-06,2,1,8308,59,6186900,7/23/1999,Medium,NA,NA,3.427,2.02001E+12,0,Stream/River,46006,4,2,2,200028000,200028000,200084000,200066000,282.439,200006000,8,0,0,0,4,200066000,200117000,200066000,0,1,200066000,0,100,0,2.4624,4.8078,4.8078,0,0.137743,0,0,16826,31036,16826,0.0414648,0,NA,3.427,0,0,0,Perennial,1,Stream/River,Perennial,0.039233953,8308,13-11,459576776.1,Normanskill Creek,13,lower_hudson_river_basin,852180022.5,193822.3925,0.039233952,c(575381.540198744, 4730581.39725944),46006,2
